"Título de trazado: test_lab"
"N.º","Fecha Tiempo, GMT+02:00","Pres abs, kPa (LGR S/N: 20370562, SEN S/N: 20370562, LBL: PRES)","Temp, °C (LGR S/N: 20370562, SEN S/N: 20370562, LBL: TEMP)"
2724,08/21/18 11:48:47 AM,101.251,20.519
2725,08/21/18 11:48:48 AM,101.251,20.519
2726,08/21/18 11:48:49 AM,101.235,20.519
2727,08/21/18 11:48:50 AM,101.251,20.519
2728,08/21/18 11:48:51 AM,101.251,20.519
2729,08/21/18 11:48:52 AM,101.251,20.519
2730,08/21/18 11:48:53 AM,101.251,20.519
2731,08/21/18 11:48:54 AM,101.251,20.519
2732,08/21/18 11:48:55 AM,101.251,20.519
2733,08/21/18 11:48:56 AM,101.251,20.519
2734,08/21/18 11:48:57 AM,101.235,20.519
2735,08/21/18 11:48:58 AM,101.251,20.519
2736,08/21/18 11:48:59 AM,101.251,20.519
2737,08/21/18 11:49:00 AM,101.235,20.519
2738,08/21/18 11:49:01 AM,101.251,20.519
2739,08/21/18 11:49:02 AM,101.235,20.519
2740,08/21/18 11:49:03 AM,101.251,20.519
2741,08/21/18 11:49:04 AM,101.235,20.519
2742,08/21/18 11:49:05 AM,101.251,20.519
2743,08/21/18 11:49:06 AM,101.251,20.519
2744,08/21/18 11:49:07 AM,101.251,20.519
2745,08/21/18 11:49:08 AM,101.251,20.519
2746,08/21/18 11:49:09 AM,101.251,20.519
2747,08/21/18 11:49:10 AM,101.251,20.519
2748,08/21/18 11:49:11 AM,101.251,20.519
2749,08/21/18 11:49:12 AM,101.251,20.519
2750,08/21/18 11:49:13 AM,101.251,20.519
2751,08/21/18 11:49:14 AM,101.251,20.519
2752,08/21/18 11:49:15 AM,101.251,20.519
2753,08/21/18 11:49:16 AM,101.251,20.519
2754,08/21/18 11:49:17 AM,101.235,20.519
2755,08/21/18 11:49:18 AM,101.251,20.519
2756,08/21/18 11:49:19 AM,101.251,20.519
2757,08/21/18 11:49:20 AM,101.235,20.519
2758,08/21/18 11:49:21 AM,101.251,20.519
2759,08/21/18 11:49:22 AM,101.251,20.519
2760,08/21/18 11:49:23 AM,101.251,20.519
2761,08/21/18 11:49:24 AM,101.251,20.519
2762,08/21/18 11:49:25 AM,101.251,20.519
2763,08/21/18 11:49:26 AM,101.251,20.519
2764,08/21/18 11:49:27 AM,101.251,20.519
2765,08/21/18 11:49:28 AM,101.251,20.519
2766,08/21/18 11:49:29 AM,101.235,20.519
2767,08/21/18 11:49:30 AM,101.251,20.519
2768,08/21/18 11:49:31 AM,101.251,20.519
2769,08/21/18 11:49:32 AM,101.251,20.519
2770,08/21/18 11:49:33 AM,101.251,20.519
2771,08/21/18 11:49:34 AM,101.251,20.519
2772,08/21/18 11:49:35 AM,101.251,20.519
2773,08/21/18 11:49:36 AM,101.251,20.519
2774,08/21/18 11:49:37 AM,101.251,20.519
2775,08/21/18 11:49:38 AM,101.251,20.519
2776,08/21/18 11:49:39 AM,101.251,20.519
2777,08/21/18 11:49:40 AM,101.251,20.519
2778,08/21/18 11:49:41 AM,101.251,20.519
2779,08/21/18 11:49:42 AM,101.251,20.519
2780,08/21/18 11:49:43 AM,101.251,20.519
2781,08/21/18 11:49:44 AM,101.266,20.519
2782,08/21/18 11:49:45 AM,101.251,20.519
2783,08/21/18 11:49:46 AM,101.266,20.519
2784,08/21/18 11:49:47 AM,101.266,20.519
2785,08/21/18 11:49:48 AM,101.251,20.519
2786,08/21/18 11:49:49 AM,101.251,20.519
2787,08/21/18 11:49:50 AM,101.251,20.519
2788,08/21/18 11:49:51 AM,101.251,20.519
2789,08/21/18 11:49:52 AM,101.266,20.519
2790,08/21/18 11:49:53 AM,101.251,20.519
2791,08/21/18 11:49:54 AM,101.251,20.519
2792,08/21/18 11:49:55 AM,101.251,20.519
2793,08/21/18 11:49:56 AM,101.266,20.519
2794,08/21/18 11:49:57 AM,101.251,20.519
2795,08/21/18 11:49:58 AM,101.251,20.519
2796,08/21/18 11:49:59 AM,101.235,20.519
2797,08/21/18 11:50:00 AM,101.251,20.519
2798,08/21/18 11:50:01 AM,101.251,20.519
2799,08/21/18 11:50:02 AM,101.251,20.519
2800,08/21/18 11:50:03 AM,101.235,20.519
2801,08/21/18 11:50:04 AM,101.251,20.519
2802,08/21/18 11:50:05 AM,101.251,20.519
2803,08/21/18 11:50:06 AM,101.251,20.519
2804,08/21/18 11:50:07 AM,101.251,20.519
2805,08/21/18 11:50:08 AM,101.251,20.519
2806,08/21/18 11:50:09 AM,101.235,20.519
2807,08/21/18 11:50:10 AM,101.235,20.519
2808,08/21/18 11:50:11 AM,101.251,20.519
2809,08/21/18 11:50:12 AM,101.251,20.519
2810,08/21/18 11:50:13 AM,101.251,20.519
2811,08/21/18 11:50:14 AM,101.251,20.519
2812,08/21/18 11:50:15 AM,101.235,20.519
2813,08/21/18 11:50:16 AM,101.251,20.519
2814,08/21/18 11:50:17 AM,101.251,20.519
2815,08/21/18 11:50:18 AM,101.235,20.519
2816,08/21/18 11:50:19 AM,101.251,20.519
2817,08/21/18 11:50:20 AM,101.235,20.519
2818,08/21/18 11:50:21 AM,101.251,20.519
2819,08/21/18 11:50:22 AM,101.235,20.519
2820,08/21/18 11:50:23 AM,101.235,20.519
2821,08/21/18 11:50:24 AM,101.251,20.519
2822,08/21/18 11:50:25 AM,101.235,20.519
2823,08/21/18 11:50:26 AM,101.251,20.519
2824,08/21/18 11:50:27 AM,101.235,20.519
2825,08/21/18 11:50:28 AM,101.235,20.519
2826,08/21/18 11:50:29 AM,101.235,20.519
2827,08/21/18 11:50:30 AM,101.251,20.519
2828,08/21/18 11:50:31 AM,101.235,20.519
2829,08/21/18 11:50:32 AM,101.235,20.519
2830,08/21/18 11:50:33 AM,101.235,20.519
2831,08/21/18 11:50:34 AM,101.235,20.519
2832,08/21/18 11:50:35 AM,101.235,20.519
2833,08/21/18 11:50:36 AM,101.235,20.519
2834,08/21/18 11:50:37 AM,101.251,20.519
2835,08/21/18 11:50:38 AM,101.235,20.519
2836,08/21/18 11:50:39 AM,101.235,20.519
2837,08/21/18 11:50:40 AM,101.251,20.519
2838,08/21/18 11:50:41 AM,101.251,20.519
2839,08/21/18 11:50:42 AM,101.235,20.519
2840,08/21/18 11:50:43 AM,101.251,20.519
2841,08/21/18 11:50:44 AM,101.251,20.519
2842,08/21/18 11:50:45 AM,101.251,20.519
2843,08/21/18 11:50:46 AM,101.251,20.519
2844,08/21/18 11:50:47 AM,101.251,20.519
2845,08/21/18 11:50:48 AM,101.251,20.519
2846,08/21/18 11:50:49 AM,101.251,20.519
2847,08/21/18 11:50:50 AM,101.251,20.519
2848,08/21/18 11:50:51 AM,101.251,20.519
2849,08/21/18 11:50:52 AM,101.251,20.519
2850,08/21/18 11:50:53 AM,101.251,20.519
2851,08/21/18 11:50:54 AM,101.251,20.519
2852,08/21/18 11:50:55 AM,101.251,20.519
2853,08/21/18 11:50:56 AM,101.251,20.519
2854,08/21/18 11:50:57 AM,101.251,20.519
2855,08/21/18 11:50:58 AM,101.251,20.519
2856,08/21/18 11:50:59 AM,101.251,20.519
2857,08/21/18 11:51:00 AM,101.251,20.519
2858,08/21/18 11:51:01 AM,101.251,20.519
2859,08/21/18 11:51:02 AM,101.251,20.519
2860,08/21/18 11:51:03 AM,101.251,20.519
2861,08/21/18 11:51:04 AM,101.251,20.519
2862,08/21/18 11:51:05 AM,101.251,20.519
2863,08/21/18 11:51:06 AM,101.251,20.519
2864,08/21/18 11:51:07 AM,101.251,20.519
2865,08/21/18 11:51:08 AM,101.251,20.519
2866,08/21/18 11:51:09 AM,101.251,20.519
2867,08/21/18 11:51:10 AM,101.251,20.519
2868,08/21/18 11:51:11 AM,101.251,20.519
2869,08/21/18 11:51:12 AM,101.251,20.519
2870,08/21/18 11:51:13 AM,101.251,20.519
2871,08/21/18 11:51:14 AM,101.251,20.519
2872,08/21/18 11:51:15 AM,101.251,20.519
2873,08/21/18 11:51:16 AM,101.266,20.519
2874,08/21/18 11:51:17 AM,101.251,20.519
2875,08/21/18 11:51:18 AM,101.251,20.519
2876,08/21/18 11:51:19 AM,101.251,20.519
2877,08/21/18 11:51:20 AM,101.251,20.519
2878,08/21/18 11:51:21 AM,101.251,20.519
2879,08/21/18 11:51:22 AM,101.251,20.519
2880,08/21/18 11:51:23 AM,101.266,20.519
2881,08/21/18 11:51:24 AM,101.251,20.519
2882,08/21/18 11:51:25 AM,101.251,20.519
2883,08/21/18 11:51:26 AM,101.251,20.519
2884,08/21/18 11:51:27 AM,101.251,20.519
2885,08/21/18 11:51:28 AM,101.251,20.519
2886,08/21/18 11:51:29 AM,101.251,20.519
2887,08/21/18 11:51:30 AM,101.251,20.519
2888,08/21/18 11:51:31 AM,101.251,20.519
2889,08/21/18 11:51:32 AM,101.251,20.519
2890,08/21/18 11:51:33 AM,101.251,20.519
2891,08/21/18 11:51:34 AM,101.251,20.519
2892,08/21/18 11:51:35 AM,101.251,20.519
2893,08/21/18 11:51:36 AM,101.251,20.519
2894,08/21/18 11:51:37 AM,101.251,20.519
2895,08/21/18 11:51:38 AM,101.251,20.519
2896,08/21/18 11:51:39 AM,101.251,20.519
2897,08/21/18 11:51:40 AM,101.251,20.519
2898,08/21/18 11:51:41 AM,101.266,20.519
2899,08/21/18 11:51:42 AM,101.251,20.519
2900,08/21/18 11:51:43 AM,101.251,20.519
2901,08/21/18 11:51:44 AM,101.251,20.519
2902,08/21/18 11:51:45 AM,101.251,20.519
2903,08/21/18 11:51:46 AM,101.251,20.519
2904,08/21/18 11:51:47 AM,101.251,20.519
2905,08/21/18 11:51:48 AM,101.251,20.519
2906,08/21/18 11:51:49 AM,101.251,20.519
2907,08/21/18 11:51:50 AM,101.251,20.519
2908,08/21/18 11:51:51 AM,101.251,20.519
2909,08/21/18 11:51:52 AM,101.251,20.519
2910,08/21/18 11:51:53 AM,101.251,20.519
2911,08/21/18 11:51:54 AM,101.251,20.519
2912,08/21/18 11:51:55 AM,101.251,20.519
2913,08/21/18 11:51:56 AM,101.251,20.519
2914,08/21/18 11:51:57 AM,101.251,20.519
2915,08/21/18 11:51:58 AM,101.251,20.519
2916,08/21/18 11:51:59 AM,101.251,20.519
2917,08/21/18 11:52:00 AM,101.251,20.519
2918,08/21/18 11:52:01 AM,101.251,20.519
2919,08/21/18 11:52:02 AM,101.235,20.519
2920,08/21/18 11:52:03 AM,101.251,20.519
2921,08/21/18 11:52:04 AM,101.251,20.519
2922,08/21/18 11:52:05 AM,101.251,20.519
2923,08/21/18 11:52:06 AM,101.251,20.519
2924,08/21/18 11:52:07 AM,101.251,20.519
2925,08/21/18 11:52:08 AM,101.251,20.519
2926,08/21/18 11:52:09 AM,101.251,20.519
2927,08/21/18 11:52:10 AM,101.251,20.519
2928,08/21/18 11:52:11 AM,101.251,20.519
2929,08/21/18 11:52:12 AM,101.251,20.519
2930,08/21/18 11:52:13 AM,101.251,20.519
2931,08/21/18 11:52:14 AM,101.251,20.519
2932,08/21/18 11:52:15 AM,101.251,20.519
2933,08/21/18 11:52:16 AM,101.235,20.519
2934,08/21/18 11:52:17 AM,101.251,20.519
2935,08/21/18 11:52:18 AM,101.235,20.519
2936,08/21/18 11:52:19 AM,101.235,20.519
2937,08/21/18 11:52:20 AM,101.251,20.519
2938,08/21/18 11:52:21 AM,101.251,20.519
2939,08/21/18 11:52:22 AM,101.235,20.519
2940,08/21/18 11:52:23 AM,101.251,20.519
2941,08/21/18 11:52:24 AM,101.251,20.519
2942,08/21/18 11:52:25 AM,101.251,20.519
2943,08/21/18 11:52:26 AM,101.251,20.519
2944,08/21/18 11:52:27 AM,101.251,20.519
2945,08/21/18 11:52:28 AM,101.251,20.519
2946,08/21/18 11:52:29 AM,101.251,20.519
2947,08/21/18 11:52:30 AM,101.251,20.519
2948,08/21/18 11:52:31 AM,101.251,20.519
2949,08/21/18 11:52:32 AM,101.251,20.519
2950,08/21/18 11:52:33 AM,101.235,20.519
2951,08/21/18 11:52:34 AM,101.235,20.519
2952,08/21/18 11:52:35 AM,101.235,20.519
2953,08/21/18 11:52:36 AM,101.251,20.519
2954,08/21/18 11:52:37 AM,101.235,20.519
2955,08/21/18 11:52:38 AM,101.251,20.519
2956,08/21/18 11:52:39 AM,101.251,20.519
2957,08/21/18 11:52:40 AM,101.235,20.519
2958,08/21/18 11:52:41 AM,101.251,20.519
2959,08/21/18 11:52:42 AM,101.251,20.519
2960,08/21/18 11:52:43 AM,101.251,20.519
2961,08/21/18 11:52:44 AM,101.251,20.519
2962,08/21/18 11:52:45 AM,101.251,20.519
2963,08/21/18 11:52:46 AM,101.235,20.519
2964,08/21/18 11:52:47 AM,101.235,20.519
2965,08/21/18 11:52:48 AM,101.235,20.519
2966,08/21/18 11:52:49 AM,101.235,20.519
2967,08/21/18 11:52:50 AM,101.251,20.519
2968,08/21/18 11:52:51 AM,101.235,20.519
2969,08/21/18 11:52:52 AM,101.251,20.519
2970,08/21/18 11:52:53 AM,101.251,20.519
2971,08/21/18 11:52:54 AM,101.235,20.519
2972,08/21/18 11:52:55 AM,101.251,20.519
2973,08/21/18 11:52:56 AM,101.251,20.519
2974,08/21/18 11:52:57 AM,101.251,20.519
2975,08/21/18 11:52:58 AM,101.251,20.519
2976,08/21/18 11:52:59 AM,101.235,20.519
2977,08/21/18 11:53:00 AM,101.235,20.519
2978,08/21/18 11:53:01 AM,101.235,20.519
2979,08/21/18 11:53:02 AM,101.251,20.519
2980,08/21/18 11:53:03 AM,101.251,20.519
2981,08/21/18 11:53:04 AM,101.251,20.519
2982,08/21/18 11:53:05 AM,101.266,20.519
2983,08/21/18 11:53:06 AM,101.251,20.519
2984,08/21/18 11:53:07 AM,101.251,20.519
2985,08/21/18 11:53:08 AM,101.251,20.519
2986,08/21/18 11:53:09 AM,101.251,20.519
2987,08/21/18 11:53:10 AM,101.251,20.519
2988,08/21/18 11:53:11 AM,101.251,20.519
2989,08/21/18 11:53:12 AM,101.251,20.519
2990,08/21/18 11:53:13 AM,101.251,20.519
2991,08/21/18 11:53:14 AM,101.251,20.519
2992,08/21/18 11:53:15 AM,101.251,20.519
2993,08/21/18 11:53:16 AM,101.251,20.519
2994,08/21/18 11:53:17 AM,101.251,20.519
2995,08/21/18 11:53:18 AM,101.251,20.519
2996,08/21/18 11:53:19 AM,101.251,20.519
2997,08/21/18 11:53:20 AM,101.251,20.519
2998,08/21/18 11:53:21 AM,101.251,20.519
2999,08/21/18 11:53:22 AM,101.251,20.519
3000,08/21/18 11:53:23 AM,101.251,20.519
3001,08/21/18 11:53:24 AM,101.251,20.519
3002,08/21/18 11:53:25 AM,101.251,20.519
3003,08/21/18 11:53:26 AM,101.251,20.519
3004,08/21/18 11:53:27 AM,101.251,20.519
3005,08/21/18 11:53:28 AM,101.251,20.519
3006,08/21/18 11:53:29 AM,101.235,20.519
3007,08/21/18 11:53:30 AM,101.251,20.519
3008,08/21/18 11:53:31 AM,101.251,20.519
3009,08/21/18 11:53:32 AM,101.251,20.519
3010,08/21/18 11:53:33 AM,101.251,20.519
3011,08/21/18 11:53:34 AM,101.251,20.519
3012,08/21/18 11:53:35 AM,101.251,20.519
3013,08/21/18 11:53:36 AM,101.251,20.519
3014,08/21/18 11:53:37 AM,101.251,20.519
3015,08/21/18 11:53:38 AM,101.251,20.519
3016,08/21/18 11:53:39 AM,101.251,20.519
3017,08/21/18 11:53:40 AM,101.251,20.519
3018,08/21/18 11:53:41 AM,101.251,20.519
3019,08/21/18 11:53:42 AM,101.251,20.519
3020,08/21/18 11:53:43 AM,101.251,20.519
3021,08/21/18 11:53:44 AM,101.251,20.519
3022,08/21/18 11:53:45 AM,101.251,20.519
3023,08/21/18 11:53:46 AM,101.251,20.519
3024,08/21/18 11:53:47 AM,101.251,20.519
3025,08/21/18 11:53:48 AM,101.251,20.519
3026,08/21/18 11:53:49 AM,101.235,20.519
3027,08/21/18 11:53:50 AM,101.251,20.519
3028,08/21/18 11:53:51 AM,101.235,20.519
3029,08/21/18 11:53:52 AM,101.235,20.519
3030,08/21/18 11:53:53 AM,101.251,20.519
3031,08/21/18 11:53:54 AM,101.251,20.519
3032,08/21/18 11:53:55 AM,101.251,20.519
3033,08/21/18 11:53:56 AM,101.251,20.519
3034,08/21/18 11:53:57 AM,101.251,20.519
3035,08/21/18 11:53:58 AM,101.235,20.519
3036,08/21/18 11:53:59 AM,101.251,20.519
3037,08/21/18 11:54:00 AM,101.235,20.519
3038,08/21/18 11:54:01 AM,101.251,20.519
3039,08/21/18 11:54:02 AM,101.235,20.519
3040,08/21/18 11:54:03 AM,101.235,20.519
3041,08/21/18 11:54:04 AM,101.235,20.519
3042,08/21/18 11:54:05 AM,101.251,20.519
3043,08/21/18 11:54:06 AM,101.251,20.519
3044,08/21/18 11:54:07 AM,101.251,20.519
3045,08/21/18 11:54:08 AM,101.251,20.519
3046,08/21/18 11:54:09 AM,101.251,20.519
3047,08/21/18 11:54:10 AM,101.251,20.519
3048,08/21/18 11:54:11 AM,101.251,20.519
3049,08/21/18 11:54:12 AM,101.266,20.519
3050,08/21/18 11:54:13 AM,101.251,20.519
3051,08/21/18 11:54:14 AM,101.251,20.519
3052,08/21/18 11:54:15 AM,101.251,20.519
3053,08/21/18 11:54:16 AM,101.251,20.519
3054,08/21/18 11:54:17 AM,101.251,20.519
3055,08/21/18 11:54:18 AM,101.251,20.519
3056,08/21/18 11:54:19 AM,101.251,20.519
3057,08/21/18 11:54:20 AM,101.251,20.519
3058,08/21/18 11:54:21 AM,101.251,20.519
3059,08/21/18 11:54:22 AM,101.251,20.519
3060,08/21/18 11:54:23 AM,101.251,20.519
3061,08/21/18 11:54:24 AM,101.251,20.519
3062,08/21/18 11:54:25 AM,101.251,20.519
3063,08/21/18 11:54:26 AM,101.251,20.519
3064,08/21/18 11:54:27 AM,101.251,20.519
3065,08/21/18 11:54:28 AM,101.251,20.519
3066,08/21/18 11:54:29 AM,101.251,20.519
3067,08/21/18 11:54:30 AM,101.251,20.519
3068,08/21/18 11:54:31 AM,101.251,20.519
3069,08/21/18 11:54:32 AM,101.251,20.519
3070,08/21/18 11:54:33 AM,101.251,20.519
3071,08/21/18 11:54:34 AM,101.251,20.519
3072,08/21/18 11:54:35 AM,101.251,20.519
3073,08/21/18 11:54:36 AM,101.251,20.519
3074,08/21/18 11:54:37 AM,101.251,20.519
3075,08/21/18 11:54:38 AM,101.251,20.519
3076,08/21/18 11:54:39 AM,101.251,20.519
3077,08/21/18 11:54:40 AM,101.251,20.519
3078,08/21/18 11:54:41 AM,101.235,20.519
3079,08/21/18 11:54:42 AM,101.251,20.519
3080,08/21/18 11:54:43 AM,101.251,20.519
3081,08/21/18 11:54:44 AM,101.251,20.519
3082,08/21/18 11:54:45 AM,101.251,20.519
3083,08/21/18 11:54:46 AM,101.251,20.519
3084,08/21/18 11:54:47 AM,101.266,20.519
3085,08/21/18 11:54:48 AM,101.251,20.519
3086,08/21/18 11:54:49 AM,101.251,20.519
3087,08/21/18 11:54:50 AM,101.251,20.519
3088,08/21/18 11:54:51 AM,101.251,20.519
3089,08/21/18 11:54:52 AM,101.251,20.519
3090,08/21/18 11:54:53 AM,101.251,20.519
3091,08/21/18 11:54:54 AM,101.251,20.519
3092,08/21/18 11:54:55 AM,101.251,20.519
3093,08/21/18 11:54:56 AM,101.235,20.519
3094,08/21/18 11:54:57 AM,101.251,20.519
3095,08/21/18 11:54:58 AM,101.251,20.519
3096,08/21/18 11:54:59 AM,101.251,20.519
3097,08/21/18 11:55:00 AM,101.251,20.519
3098,08/21/18 11:55:01 AM,101.251,20.519
3099,08/21/18 11:55:02 AM,101.251,20.519
3100,08/21/18 11:55:03 AM,101.251,20.519
3101,08/21/18 11:55:04 AM,101.251,20.519
3102,08/21/18 11:55:05 AM,101.251,20.519
3103,08/21/18 11:55:06 AM,101.251,20.519
3104,08/21/18 11:55:07 AM,101.251,20.519
3105,08/21/18 11:55:08 AM,101.251,20.519
3106,08/21/18 11:55:09 AM,101.251,20.519
3107,08/21/18 11:55:10 AM,101.251,20.519
3108,08/21/18 11:55:11 AM,101.251,20.519
3109,08/21/18 11:55:12 AM,101.251,20.519
3110,08/21/18 11:55:13 AM,101.251,20.519
3111,08/21/18 11:55:14 AM,101.251,20.519
3112,08/21/18 11:55:15 AM,101.235,20.519
3113,08/21/18 11:55:16 AM,101.251,20.519
3114,08/21/18 11:55:17 AM,101.235,20.519
3115,08/21/18 11:55:18 AM,101.235,20.519
3116,08/21/18 11:55:19 AM,101.235,20.519
3117,08/21/18 11:55:20 AM,101.235,20.519
3118,08/21/18 11:55:21 AM,101.235,20.519
3119,08/21/18 11:55:22 AM,101.235,20.519
3120,08/21/18 11:55:23 AM,101.235,20.519
3121,08/21/18 11:55:24 AM,101.235,20.519
3122,08/21/18 11:55:25 AM,101.235,20.519
3123,08/21/18 11:55:26 AM,101.235,20.519
3124,08/21/18 11:55:27 AM,101.235,20.519
3125,08/21/18 11:55:28 AM,101.251,20.519
3126,08/21/18 11:55:29 AM,101.251,20.519
3127,08/21/18 11:55:30 AM,101.235,20.519
3128,08/21/18 11:55:31 AM,101.251,20.519
3129,08/21/18 11:55:32 AM,101.251,20.519
3130,08/21/18 11:55:33 AM,101.235,20.519
3131,08/21/18 11:55:34 AM,101.251,20.519
3132,08/21/18 11:55:35 AM,101.251,20.519
3133,08/21/18 11:55:36 AM,101.251,20.519
3134,08/21/18 11:55:37 AM,101.251,20.519
3135,08/21/18 11:55:38 AM,101.235,20.519
3136,08/21/18 11:55:39 AM,101.235,20.519
3137,08/21/18 11:55:40 AM,101.251,20.519
3138,08/21/18 11:55:41 AM,101.251,20.519
3139,08/21/18 11:55:42 AM,101.251,20.519
3140,08/21/18 11:55:43 AM,101.251,20.519
3141,08/21/18 11:55:44 AM,101.251,20.519
3142,08/21/18 11:55:45 AM,101.251,20.519
3143,08/21/18 11:55:46 AM,101.251,20.519
3144,08/21/18 11:55:47 AM,101.251,20.519
3145,08/21/18 11:55:48 AM,101.266,20.519
3146,08/21/18 11:55:49 AM,101.251,20.519
3147,08/21/18 11:55:50 AM,101.251,20.519
3148,08/21/18 11:55:51 AM,101.251,20.519
3149,08/21/18 11:55:52 AM,101.266,20.519
3150,08/21/18 11:55:53 AM,101.251,20.519
3151,08/21/18 11:55:54 AM,101.251,20.519
3152,08/21/18 11:55:55 AM,101.251,20.519
3153,08/21/18 11:55:56 AM,101.251,20.519
3154,08/21/18 11:55:57 AM,101.251,20.519
3155,08/21/18 11:55:58 AM,101.251,20.519
3156,08/21/18 11:55:59 AM,101.251,20.519
3157,08/21/18 11:56:00 AM,101.251,20.519
3158,08/21/18 11:56:01 AM,101.251,20.519
3159,08/21/18 11:56:02 AM,101.251,20.519
3160,08/21/18 11:56:03 AM,101.251,20.519
3161,08/21/18 11:56:04 AM,101.266,20.519
3162,08/21/18 11:56:05 AM,101.266,20.519
3163,08/21/18 11:56:06 AM,101.266,20.519
3164,08/21/18 11:56:07 AM,101.266,20.519
3165,08/21/18 11:56:08 AM,101.266,20.519
3166,08/21/18 11:56:09 AM,101.266,20.519
3167,08/21/18 11:56:10 AM,101.266,20.519
3168,08/21/18 11:56:11 AM,101.282,20.519
3169,08/21/18 11:56:12 AM,101.266,20.519
3170,08/21/18 11:56:13 AM,101.282,20.519
3171,08/21/18 11:56:14 AM,101.282,20.519
3172,08/21/18 11:56:15 AM,101.282,20.519
3173,08/21/18 11:56:16 AM,101.282,20.519
3174,08/21/18 11:56:17 AM,101.282,20.519
3175,08/21/18 11:56:18 AM,101.282,20.519
3176,08/21/18 11:56:19 AM,101.282,20.519
3177,08/21/18 11:56:20 AM,101.282,20.519
3178,08/21/18 11:56:21 AM,101.282,20.519
3179,08/21/18 11:56:22 AM,101.282,20.519
3180,08/21/18 11:56:23 AM,101.266,20.519
3181,08/21/18 11:56:24 AM,101.282,20.519
3182,08/21/18 11:56:25 AM,101.282,20.519
3183,08/21/18 11:56:26 AM,101.282,20.519
3184,08/21/18 11:56:27 AM,101.282,20.519
3185,08/21/18 11:56:28 AM,101.282,20.519
3186,08/21/18 11:56:29 AM,101.282,20.519
3187,08/21/18 11:56:30 AM,101.282,20.519
3188,08/21/18 11:56:31 AM,101.282,20.519
3189,08/21/18 11:56:32 AM,101.282,20.519
3190,08/21/18 11:56:33 AM,101.282,20.519
3191,08/21/18 11:56:34 AM,101.282,20.519
3192,08/21/18 11:56:35 AM,101.297,20.519
3193,08/21/18 11:56:36 AM,101.282,20.519
3194,08/21/18 11:56:37 AM,101.297,20.519
3195,08/21/18 11:56:38 AM,101.297,20.519
3196,08/21/18 11:56:39 AM,101.297,20.519
3197,08/21/18 11:56:40 AM,101.282,20.519
3198,08/21/18 11:56:41 AM,101.297,20.519
3199,08/21/18 11:56:42 AM,101.282,20.519
3200,08/21/18 11:56:43 AM,101.297,20.519
3201,08/21/18 11:56:44 AM,101.297,20.519
3202,08/21/18 11:56:45 AM,101.282,20.519
3203,08/21/18 11:56:46 AM,101.297,20.519
3204,08/21/18 11:56:47 AM,101.282,20.519
3205,08/21/18 11:56:48 AM,101.282,20.519
3206,08/21/18 11:56:49 AM,101.297,20.519
3207,08/21/18 11:56:50 AM,101.282,20.519
3208,08/21/18 11:56:51 AM,101.297,20.519
3209,08/21/18 11:56:52 AM,101.297,20.519
3210,08/21/18 11:56:53 AM,101.297,20.519
3211,08/21/18 11:56:54 AM,101.297,20.519
3212,08/21/18 11:56:55 AM,101.282,20.519
3213,08/21/18 11:56:56 AM,101.297,20.519
3214,08/21/18 11:56:57 AM,101.297,20.519
3215,08/21/18 11:56:58 AM,101.297,20.519
3216,08/21/18 11:56:59 AM,101.297,20.519
3217,08/21/18 11:57:00 AM,101.297,20.519
3218,08/21/18 11:57:01 AM,101.297,20.519
3219,08/21/18 11:57:02 AM,101.297,20.519
3220,08/21/18 11:57:03 AM,101.297,20.519
3221,08/21/18 11:57:04 AM,101.297,20.519
3222,08/21/18 11:57:05 AM,101.297,20.519
3223,08/21/18 11:57:06 AM,101.297,20.519
3224,08/21/18 11:57:07 AM,101.297,20.519
3225,08/21/18 11:57:08 AM,101.297,20.519
3226,08/21/18 11:57:09 AM,101.297,20.519
3227,08/21/18 11:57:10 AM,101.297,20.519
3228,08/21/18 11:57:11 AM,101.297,20.519
3229,08/21/18 11:57:12 AM,101.297,20.519
3230,08/21/18 11:57:13 AM,101.297,20.519
3231,08/21/18 11:57:14 AM,101.297,20.519
3232,08/21/18 11:57:15 AM,101.297,20.519
3233,08/21/18 11:57:16 AM,101.297,20.519
3234,08/21/18 11:57:17 AM,101.297,20.519
3235,08/21/18 11:57:18 AM,101.297,20.519
3236,08/21/18 11:57:19 AM,101.297,20.519
3237,08/21/18 11:57:20 AM,101.297,20.519
3238,08/21/18 11:57:21 AM,101.297,20.519
3239,08/21/18 11:57:22 AM,101.297,20.519
3240,08/21/18 11:57:23 AM,101.297,20.519
3241,08/21/18 11:57:24 AM,101.297,20.519
3242,08/21/18 11:57:25 AM,101.297,20.519
3243,08/21/18 11:57:26 AM,101.297,20.519
3244,08/21/18 11:57:27 AM,101.297,20.519
3245,08/21/18 11:57:28 AM,101.297,20.519
3246,08/21/18 11:57:29 AM,101.297,20.519
3247,08/21/18 11:57:30 AM,101.297,20.519
3248,08/21/18 11:57:31 AM,101.313,20.519
3249,08/21/18 11:57:32 AM,101.297,20.519
3250,08/21/18 11:57:33 AM,101.313,20.519
3251,08/21/18 11:57:34 AM,101.297,20.519
3252,08/21/18 11:57:35 AM,101.297,20.519
3253,08/21/18 11:57:36 AM,101.297,20.519
3254,08/21/18 11:57:37 AM,101.297,20.519
3255,08/21/18 11:57:38 AM,101.297,20.519
3256,08/21/18 11:57:39 AM,101.313,20.519
